DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/18/2015,15:00,BROOKLYN,11234,40.6239797,-73.9206259,"(40.6239797, -73.9206259)",EAST 57 STREET,AVENUE L,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3154919,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/18/2015,15:00,BRONX,10456,40.8303531,-73.9034685,"(40.8303531, -73.9034685)",EAST 168 STREET,FRANKLIN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3155447,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/18/2015,14:50,BRONX,10467,40.861319,-73.8652723,"(40.861319, -73.8652723)",,,755 WARING AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,3156164,PASSENGER VEHICLE,,,,
01/18/2015,14:45,BROOKLYN,11203,40.6470069,-73.9462597,"(40.6470069, -73.9462597)",TILDEN AVENUE,NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3155616,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/18/2015,14:43,QUEENS,11419,40.6939603,-73.8168087,"(40.6939603, -73.8168087)",97 AVENUE,131 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3155107,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/18/2015,14:41,,,,,,BAILEY AVENUE,WEST 233 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3155551,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/18/2015,14:40,MANHATTAN,10014,40.7416259,-74.006972,"(40.7416259, -74.006972)",WEST 14 STREET,WASHINGTON STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3155385,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/18/2015,14:40,BRONX,10458,40.8739165,-73.8849317,"(40.8739165, -73.8849317)",VALENTINE AVENUE,EAST 201 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3156195,PASSENGER VEHICLE,UNKNOWN,,,
01/18/2015,14:33,BROOKLYN,11203,40.6601774,-73.9281915,"(40.6601774, -73.9281915)",REMSEN AVENUE,EAST 53 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3154950,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/18/2015,14:30,,,40.8624983,-73.9341848,"(40.8624983, -73.9341848)",,,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,3155440,PASSENGER VEHICLE,,,,
01/18/2015,14:30,,,40.7661594,-73.8209025,"(40.7661594, -73.8209025)",,,PARKING LOT 40-24 COLLEGE POINT BLVD,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3156502,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/18/2015,14:30,MANHATTAN,10002,40.7144059,-73.9902208,"(40.7144059, -73.9902208)",ESSEX STREET,CANAL STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,,,,3154637,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/18/2015,14:25,BRONX,10466,40.8950711,-73.8544359,"(40.8950711, -73.8544359)",BYRON AVENUE,EAST 236 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,,,,3154867,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/18/2015,14:14,QUEENS,11416,40.6792793,-73.8604664,"(40.6792793, -73.8604664)",LIBERTY AVENUE,77 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3155150,PASSENGER VEHICLE,,,,
01/18/2015,14:10,,,,,,,,89736 BAY PKWY(PARKING LOT),0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Lost Consciousness,,,,3155580,TAXI,PASSENGER VEHICLE,,,
01/18/2015,14:05,BRONX,10468,40.8721044,-73.8899861,"(40.8721044, -73.8899861)",JEROME AVENUE,EAST 198 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3154888,PASSENGER VEHICLE,UNKNOWN,,,
01/18/2015,14:05,BRONX,10460,40.8342111,-73.8843932,"(40.8342111, -73.8843932)",EAST 173 STREET,BOONE AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3155450,PASSENGER VEHICLE,UNKNOWN,,,
01/18/2015,14:00,QUEENS,11375,40.7305562,-73.84479,"(40.7305562, -73.84479)",66 ROAD,111 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3155272,UNKNOWN,PASSENGER VEHICLE,,,
01/18/2015,13:58,BROOKLYN,11231,40.6794595,-74.0104266,"(40.6794595, -74.0104266)",VISITATION PLACE,VANBRUNT STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3155029,UNKNOWN,,,,
01/18/2015,13:55,MANHATTAN,10016,40.748302,-73.9783384,"(40.748302, -73.9783384)",EAST 37 STREET,LEXINGTON AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3155394,TAXI,,,,
01/18/2015,13:55,STATEN ISLAND,10312,40.5590277,-74.1751522,"(40.5590277, -74.1751522)",CROSSFIELD AVENUE,DORVAL AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3155366,LIVERY VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/18/2015,13:53,QUEENS,11101,40.7555052,-73.9229056,"(40.7555052, -73.9229056)",35 AVENUE,38 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3155889,SPORT UTILITY / STATION WAGON,,,,
01/18/2015,13:50,QUEENS,11379,40.7157733,-73.8743755,"(40.7157733, -73.8743755)",JUNIPER VALLEY ROAD,79 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3155755,UNKNOWN,,,,
01/18/2015,13:37,BRONX,10460,40.8357057,-73.8887453,"(40.8357057, -73.8887453)",EAST 173 STREET,SOUTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3155449,PASSENGER VEHICLE,UNKNOWN,,,
01/18/2015,13:36,BROOKLYN,11206,40.6999142,-73.9501373,"(40.6999142, -73.9501373)",GERRY STREET,UNION AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3155723,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/18/2015,13:31,BRONX,10466,40.8922526,-73.8613974,"(40.8922526, -73.8613974)",EAST 230 STREET,CARPENTER AVENUE,,0,0,0,0,0,0,0,0,Drugs (Illegal),Unspecified,,,,3155519,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
01/18/2015,13:30,,,,,,,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3155831,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/18/2015,13:19,BROOKLYN,11207,40.6686581,-73.8892835,"(40.6686581, -73.8892835)",VAN SICLEN AVENUE,BLAKE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3155008,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/18/2015,13:13,BRONX,10469,40.8669728,-73.8373202,"(40.8669728, -73.8373202)",BARTOW AVENUE,GUNTHER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3155523,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
01/18/2015,13:10,BRONX,10453,40.858775,-73.9108851,"(40.858775, -73.9108851)",HALL OF FAME TERRACE,LORING PLACE NORTH,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Traffic Control Disregarded,Unspecified,,,3154889,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/18/2015,13:00,QUEENS,11103,40.7632297,-73.9089084,"(40.7632297, -73.9089084)",46 STREET,28 AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,Unspecified,Unspecified,,3156558,SPORT UTILITY / STATION WAGON,TAXI,PASSENGER VEHICLE,UNKNOWN,
01/18/2015,13:00,BRONX,10453,40.8596195,-73.9132844,"(40.8596195, -73.9132844)",SEDGWICK AVENUE,HALL OF FAME TERRACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3154856,PASSENGER VEHICLE,PASSENGER VEHICLE,UNKNOWN,,
01/18/2015,12:50,BROOKLYN,11233,40.6753493,-73.9219744,"(40.6753493, -73.9219744)",RALPH AVENUE,DEAN STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3155037,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/18/2015,12:30,BRONX,10465,40.8285193,-73.8411794,"(40.8285193, -73.8411794)",BRUCKNER BOULEVARD,BRUSH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3154833,PASSENGER VEHICLE,,,,
01/18/2015,12:30,BRONX,10456,40.8357237,-73.9057844,"(40.8357237, -73.9057844)",PARK AVENUE,EAST 170 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3154771,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
01/18/2015,12:29,,,40.8050798,-73.9109118,"(40.8050798, -73.9109118)",,,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Pavement Slippery,,,3154744,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/18/2015,12:10,BRONX,10469,40.8654787,-73.8573533,"(40.8654787, -73.8573533)",,,1059 ALLERTON AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3156160,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/18/2015,12:01,STATEN ISLAND,10312,40.548586,-74.171782,"(40.548586, -74.171782)",POMPEY AVENUE,MEMPHIS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3155367,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/18/2015,7:40,BRONX,10466,40.8949212,-73.8531341,"(40.8949212, -73.8531341)",BARNES AVENUE,PITMAN AVENUE,,1,0,0,0,0,0,1,0,Pavement Slippery,,,,,3155510,PASSENGER VEHICLE,,,,
01/18/2015,7:40,QUEENS,11433,40.7040331,-73.793792,"(40.7040331, -73.793792)",ARCHER AVENUE,165 STREET,,2,0,1,0,0,0,1,0,Pavement Slippery,,,,,3155121,BUS,,,,
01/18/2015,7:40,,,40.8229468,-73.8867266,"(40.8229468, -73.8867266)",,,,2,0,0,0,0,0,2,0,Pavement Slippery,Unspecified,,,,3154753,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,,,
01/18/2015,7:45,BRONX,10463,40.8758408,-73.9031312,"(40.8758408, -73.9031312)",HEATH AVENUE,WEST 230 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3154872,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/18/2015,7:45,BRONX,10471,40.9092988,-73.9068124,"(40.9092988, -73.9068124)",ARLINGTON AVENUE,INDEPENDENCE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3157333,PASSENGER VEHICLE,LIVERY VEHICLE,,,
01/18/2015,7:50,MANHATTAN,10027,40.8100655,-73.9549676,"(40.8100655, -73.9549676)",WEST 123 STREET,MORNINGSIDE AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3155421,SPORT UTILITY / STATION WAGON,VAN,,,
01/18/2015,7:50,STATEN ISLAND,10309,40.527667,-74.2302289,"(40.527667, -74.2302289)",VETERANS ROAD WEST,TYRELLAN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3155370,OTHER,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
01/18/2015,7:50,,,,,,MERRICK BOULEVARD,108 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3155119,PASSENGER VEHICLE,,,,
01/18/2015,7:50,,,40.7448949,-73.7702044,"(40.7448949, -73.7702044)",,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3155253,PASSENGER VEHICLE,,,,
01/18/2015,7:50,,,40.8229468,-73.8867266,"(40.8229468, -73.8867266)",,,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,3154757,PASSENGER VEHICLE,,,,
01/18/2015,7:50,STATEN ISLAND,10309,40.5490923,-74.2208355,"(40.5490923, -74.2208355)",BLOOMINGDALE ROAD,VETERANS ROAD WEST,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3155369,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/18/2015,7:55,BRONX,10453,40.858775,-73.9108851,"(40.858775, -73.9108851)",HALL OF FAME TERRACE,LORING PLACE NORTH,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Failure to Yield Right-of-Way,,,,3154892,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/18/2015,7:55,BRONX,10451,40.8205439,-73.9307752,"(40.8205439, -73.9307752)",EXTERIOR STREET,EAST 150 STREET,,1,0,0,0,0,0,1,0,Pavement Slippery,,,,,3155475,SPORT UTILITY / STATION WAGON,,,,
01/18/2015,8:00,QUEENS,11375,40.7244008,-73.8498011,"(40.7244008, -73.8498011)",QUEENS BOULEVARD,68 DRIVE,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3155267,SPORT UTILITY / STATION WAGON,TAXI,,,
01/18/2015,8:00,QUEENS,11378,40.7256818,-73.8903937,"(40.7256818, -73.8903937)",58 ROAD,71 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3156424,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
01/18/2015,8:00,QUEENS,11423,40.7100489,-73.7661546,"(40.7100489, -73.7661546)",99 AVENUE,193 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3155129,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/18/2015,8:00,STATEN ISLAND,10304,40.6322387,-74.0871407,"(40.6322387, -74.0871407)",AUSTIN PLACE,VICTORY BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3155332,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
01/18/2015,8:00,BRONX,10463,40.880967,-73.905449,"(40.880967, -73.905449)",WEST 232 STREET,KINGSBRIDGE AVENUE,,2,0,0,0,0,0,2,0,Pavement Slippery,Unspecified,Unspecified,,,3154875,PASSENGER VEHICLE,PICK-UP TRUCK,PASSENGER VEHICLE,,
01/18/2015,8:10,,,,,,WEST 174 STREET,POPHAM AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3154857,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/18/2015,7:40,,,40.8229468,-73.8867266,"(40.8229468, -73.8867266)",,,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3154755,FIRE TRUCK,PASSENGER VEHICLE,,,
01/18/2015,7:30,QUEENS,11358,40.7629178,-73.8008078,"(40.7629178, -73.8008078)",CROCHERON AVENUE,165 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,Unspecified,Unspecified,Unspecified,3155211,FIRE TRUCK,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
01/18/2015,7:30,BROOKLYN,11209,40.6140087,-74.032636,"(40.6140087, -74.032636)",MARINE AVENUE,4 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3155627,PASSENGER VEHICLE,UNKNOWN,,,
01/18/2015,7:30,BROOKLYN,11209,40.6354759,-74.0320376,"(40.6354759, -74.0320376)",71 STREET,COLONIAL ROAD,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3154966,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/18/2015,7:30,BROOKLYN,11208,40.6854089,-73.8727381,"(40.6854089, -73.8727381)",RIDGEWOOD AVENUE,CRESCENT STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3155015,PASSENGER VEHICLE,PASSENGER VEHICLE,UNKNOWN,,
01/18/2015,8:15,MANHATTAN,10031,40.8226513,-73.951299,"(40.8226513, -73.951299)",WEST 140 STREET,HAMILTON PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3155426,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/18/2015,8:15,QUEENS,11373,40.7328869,-73.8744191,"(40.7328869, -73.8744191)",57 ROAD,SEABURY STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3155854,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
01/18/2015,8:15,MANHATTAN,10023,40.7803123,-73.9856796,"(40.7803123, -73.9856796)",WEST 72 STREET,RIVERSIDE DRIVE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3155405,PASSENGER VEHICLE,,,,
01/18/2015,8:15,,,40.7655502,-73.8390998,"(40.7655502, -73.8390998)",,,,1,0,0,0,0,0,1,0,Pavement Slippery,,,,,3155851,SPORT UTILITY / STATION WAGON,,,,
01/18/2015,8:16,BROOKLYN,11201,40.7014391,-73.9847624,"(40.7014391, -73.9847624)",BRIDGE STREET,YORK STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,3155066,PASSENGER VEHICLE,,,,
01/18/2015,8:16,BROOKLYN,11207,40.6735806,-73.8933526,"(40.6735806, -73.8933526)",GLENMORE AVENUE,WYONA STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3155021,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,UNKNOWN,
01/18/2015,8:20,BRONX,10462,40.8415118,-73.8617633,"(40.8415118, -73.8617633)",EAST TREMONT AVENUE,DOGWOOD DRIVE,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,3154786,SPORT UTILITY / STATION WAGON,,,,
01/18/2015,8:20,BRONX,10462,40.8448757,-73.8677886,"(40.8448757, -73.8677886)",MORRIS PARK AVENUE,AMETHYST STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3154869,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/18/2015,8:20,MANHATTAN,10014,40.7375526,-74.0082057,"(40.7375526, -74.0082057)",WEST 12 STREET,WASHINGTON STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3154632,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/18/2015,8:20,MANHATTAN,10039,40.8258982,-73.9393512,"(40.8258982, -73.9393512)",MACOMBS PLACE,WEST 150 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3154720,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/18/2015,8:20,QUEENS,11378,40.7286312,-73.9012273,"(40.7286312, -73.9012273)",53 DRIVE,64 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3155748,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/18/2015,8:20,QUEENS,11417,40.6767932,-73.8379427,"(40.6767932, -73.8379427)",133 AVENUE,100 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3155156,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/18/2015,8:22,BRONX,10471,40.9033603,-73.9115669,"(40.9033603, -73.9115669)",WEST 254 STREET,SYCAMORE AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,3157903,PICK-UP TRUCK,,,,
01/18/2015,8:23,,,,,,AVENUE H,EAST 40 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,Fell Asleep,,,3156222,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,UNKNOWN,,
01/18/2015,8:23,,,,,,AVENUE H,EAST 40 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,Unspecified,,,3156221,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,UNKNOWN,,
01/18/2015,8:30,BROOKLYN,11218,40.6563926,-73.973791,"(40.6563926, -73.973791)",TERRACE PLACE,PROSPECT PARK SOUTHWEST,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3154989,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/18/2015,8:30,BROOKLYN,11233,40.6796383,-73.9165397,"(40.6796383, -73.9165397)",MACDOUGAL STREET,SARATOGA AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3155053,VAN,SPORT UTILITY / STATION WAGON,,,
01/18/2015,8:30,BROOKLYN,11234,40.6255326,-73.9324256,"(40.6255326, -73.9324256)",AVENUE K,EAST 45 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3154916,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/18/2015,8:30,MANHATTAN,10027,40.8175484,-73.9569352,"(40.8175484, -73.9569352)",BROADWAY,WEST 131 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3154707,SPORT UTILITY / STATION WAGON,BUS,,,
01/18/2015,8:30,QUEENS,11354,40.7757094,-73.8463204,"(40.7757094, -73.8463204)",25 ROAD,COLLEGE POINT BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3155225,PASSENGER VEHICLE,UNKNOWN,,,
01/18/2015,8:30,,,,,,56 STREET,17 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3154929,PASSENGER VEHICLE,UNKNOWN,BUS,,
01/18/2015,8:30,,,,,,60 LANE,ELIOT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,3156425,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE
01/18/2015,8:30,,,,,,FULTON STREET,TRUXTON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3154999,PASSENGER VEHICLE,BUS,,,
01/18/2015,8:30,,,,,,MORRIS PARK AVENUE,EASTCHESTER ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3156131,SPORT UTILITY / STATION WAGON,,,,
01/18/2015,8:30,,,,,,THOMSON AVENUE,JACKSON AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,Unspecified,,,3155821,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/18/2015,8:30,,,,,,WATERBURY AVENUE,WESTCHESTER AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3155460,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/18/2015,8:30,,,,,,,,ROOSEVELT ISLAND BRIDGE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3155288,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
01/18/2015,8:30,,,,,,,,ROOSEVELT ISLAND BRIDGE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3155285,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/18/2015,8:30,,,40.7644363,-73.7226787,"(40.7644363, -73.7226787)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3155252,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/18/2015,8:30,BROOKLYN,11233,40.6683725,-73.9226314,"(40.6683725, -73.9226314)",EASTERN PARKWAY,RALPH AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3155683,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/18/2015,8:35,BRONX,10457,40.8406797,-73.8982709,"(40.8406797, -73.8982709)",EAST 173 STREET,FULTON AVENUE,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,Unspecified,,,3154769,SPORT UTILITY / STATION WAGON,,,,
01/18/2015,8:35,BROOKLYN,11212,40.6583545,-73.9049608,"(40.6583545, -73.9049608)",LOTT AVENUE,WATKINS STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3154997,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/18/2015,8:35,QUEENS,11101,40.7403404,-73.9363437,"(40.7403404, -73.9363437)",HUNTERSPOINT AVENUE,31 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,3155822,VAN,,,,
01/18/2015,8:35,QUEENS,11368,40.7549579,-73.8538326,"(40.7549579, -73.8538326)",37 AVENUE,114 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3155297,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/18/2015,8:35,BRONX,10454,40.8137314,-73.9220867,"(40.8137314, -73.9220867)",EAST 144 STREET,3 AVENUE,,4,0,0,0,0,0,4,0,Unspecified,Unspecified,Unspecified,,,3154742,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/18/2015,8:36,BRONX,10453,40.8521459,-73.9174077,"(40.8521459, -73.9174077)",WEST TREMONT AVENUE,PHELAN PLACE,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3154848,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/18/2015,8:39,QUEENS,11374,40.7347981,-73.8608048,"(40.7347981, -73.8608048)",HORACE HARDING EXPRESSWAY,98 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3155269,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/18/2015,8:40,BRONX,10468,40.8717651,-73.8909882,"(40.8717651, -73.8909882)",MINERVA PLACE,JEROME AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Driver Inexperience,,,,3154884,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/18/2015,8:40,BROOKLYN,11207,40.6620134,-73.8868147,"(40.6620134, -73.8868147)",HEGEMAN AVENUE,VAN SICLEN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3155003,PASSENGER VEHICLE,TAXI,,,
01/18/2015,8:40,BROOKLYN,11213,40.6728262,-73.9390758,"(40.6728262, -73.9390758)",PARK PLACE,ALBANY AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Other Vehicular,,,,3155034,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
