YR,M,D,HR,MIN,DM
2007,10,14,5,0,4076.7
2007,10,14,6,0,4174.1
2007,10,14,7,0,4258.2
2007,10,14,8,0,4501
2007,10,14,9,0,4811
2007,10,14,10,0,5073.7
2007,10,14,11,0,5235.5
2007,10,14,12,0,5321.9
2007,10,14,13,0,5346.7
2007,10,14,14,0,5358.4
2007,10,14,15,0,5361.3
2007,10,14,16,0,5371.4
2007,10,14,17,0,5420.7
2007,10,14,18,0,5652.7
2007,10,14,19,0,5783
2007,10,14,20,0,5692.7
2007,10,14,21,0,5496.1
2007,10,14,22,0,5237.7
2007,10,14,23,0,4873.6
2007,10,14,24,0,4526.5
2007,10,15,1,0,4293.1
2007,10,15,2,0,4155.4
2007,10,15,3,0,4098.8
2007,10,15,4,0,4115.9
2007,10,15,5,0,4378.2
2007,10,15,6,0,5005.3
2007,10,15,7,0,5587.1
2007,10,15,8,0,6035.3
2007,10,15,9,0,6303.5
2007,10,15,10,0,6443.7
2007,10,15,11,0,6531.2
2007,10,15,12,0,6587.7
2007,10,15,13,0,6635.3
2007,10,15,14,0,6646.3
2007,10,15,15,0,6671.4
2007,10,15,16,0,6715.6
2007,10,15,17,0,6682.5
2007,10,15,18,0,6664.1
2007,10,15,19,0,6602.6
2007,10,15,20,0,6347
2007,10,15,21,0,6034.8
2007,10,15,22,0,5631.5
2007,10,15,23,0,5123.3
2007,10,15,24,0,4672.9
2007,10,16,1,0,4392.6
2007,10,16,2,0,4247.2
2007,10,16,3,0,4184.8
2007,10,16,4,0,4195.4
2007,10,16,5,0,4454.6
2007,10,16,6,0,5096
2007,10,16,7,0,5748.7
2007,10,16,8,0,6138.1
2007,10,16,9,0,6408.3
2007,10,16,10,0,6519.8
2007,10,16,11,0,6624.8
2007,10,16,12,0,6711.7
2007,10,16,13,0,6774.6
2007,10,16,14,0,6789.2
2007,10,16,15,0,6812.4
2007,10,16,16,0,6839.1
2007,10,16,17,0,6819.6
2007,10,16,18,0,6785.8
2007,10,16,19,0,6708.8
2007,10,16,20,0,6422.8
2007,10,16,21,0,6117.9
2007,10,16,22,0,5689.7
2007,10,16,23,0,5197.4
2007,10,16,24,0,4728.2
2007,10,17,1,0,4456.3
2007,10,17,2,0,4309.6
2007,10,17,3,0,4246.1
2007,10,17,4,0,4258.5
2007,10,17,5,0,4527.3
2007,10,17,6,0,5206.3
2007,10,17,7,0,5896.6
2007,10,17,8,0,6359.1
2007,10,17,9,0,6714.5
2007,10,17,10,0,6902.6
2007,10,17,11,0,6987.5
2007,10,17,12,0,7072.3
2007,10,17,13,0,7134
2007,10,17,14,0,7180.4
2007,10,17,15,0,7222.4
2007,10,17,16,0,7258.9
2007,10,17,17,0,7213.2
2007,10,17,18,0,7158.9
2007,10,17,19,0,7045.3
2007,10,17,20,0,6753.6
2007,10,17,21,0,6431.9
2007,10,17,22,0,6008.2
2007,10,17,23,0,5486.1
2007,10,17,24,0,5000.3
2007,10,18,1,0,4712.7
2007,10,18,2,0,4552.2
2007,10,18,3,0,4482.9
2007,10,18,4,0,4496.4
2007,10,18,5,0,4776.5
2007,10,18,6,0,5456.8
2007,10,18,7,0,6144
2007,10,18,8,0,6607.8
2007,10,18,9,0,6982.9
2007,10,18,10,0,7142.1
2007,10,18,11,0,7188.1
2007,10,18,12,0,7369.5
2007,10,18,13,0,7530.2
2007,10,18,14,0,7585.3
2007,10,18,15,0,7617.9
2007,10,18,16,0,7615.6
2007,10,18,17,0,7575.3
2007,10,18,18,0,7506.4
2007,10,18,19,0,7405.9
2007,10,18,20,0,7111.3
2007,10,18,21,0,6803.8
2007,10,18,22,0,6398.9
2007,10,18,23,0,5905
2007,10,18,24,0,5412.5
2007,10,19,1,0,5112.5
2007,10,19,2,0,4923
2007,10,19,3,0,4837.2
2007,10,19,4,0,4849.7
2007,10,19,5,0,5179.8
2007,10,19,6,0,5941.2
2007,10,19,7,0,6690.6
2007,10,19,8,0,7220.7
2007,10,19,9,0,7637.9
2007,10,19,10,0,7805.4
2007,10,19,11,0,7897.7
2007,10,19,12,0,7945.5
2007,10,19,13,0,7931.8
2007,10,19,14,0,7841.8
2007,10,19,15,0,7834.4
2007,10,19,16,0,7875.7
2007,10,19,17,0,7850.6
2007,10,19,18,0,7725.9
2007,10,19,19,0,7531.3
2007,10,19,20,0,7216.2
2007,10,19,21,0,6885.5
2007,10,19,22,0,6535.4
2007,10,19,23,0,6118.2
2007,10,19,24,0,5552.2
2007,10,20,1,0,5164
2007,10,20,2,0,4921.5
2007,10,20,3,0,4768.1
2007,10,20,4,0,4688
2007,10,20,5,0,4726.8
2007,10,20,6,0,4908.8
2007,10,20,7,0,5110.3
2007,10,20,8,0,5439.4
2007,10,20,9,0,5772.9
2007,10,20,10,0,6031.1
2007,10,20,11,0,6148.4
2007,10,20,12,0,6178.8
2007,10,20,13,0,6155.8
2007,10,20,14,0,6091
2007,10,20,15,0,6045.5
2007,10,20,16,0,5986.4
2007,10,20,17,0,5953.4
2007,10,20,18,0,6090.3
2007,10,20,19,0,6128.6
2007,10,20,20,0,5965.1
2007,10,20,21,0,5779.9
2007,10,20,22,0,5521.1
2007,10,20,23,0,5225.1
2007,10,20,24,0,4898.2
2007,10,21,1,0,4605
2007,10,21,2,0,4409.5
2007,10,21,3,0,4296.4
2007,10,21,4,0,4243.2
2007,10,21,5,0,4249.2
2007,10,21,6,0,4352.6
2007,10,21,7,0,4451.3
2007,10,21,8,0,4737
2007,10,21,9,0,5055.4
2007,10,21,10,0,5335.5
2007,10,21,11,0,5532.3
2007,10,21,12,0,5672.2
2007,10,21,13,0,5742.5
2007,10,21,14,0,5784
2007,10,21,15,0,5822.3
2007,10,21,16,0,5850.5
2007,10,21,17,0,5893.6
2007,10,21,18,0,6096.5
2007,10,21,19,0,6173.8
2007,10,21,20,0,6090.1
2007,10,21,21,0,5900.8
2007,10,21,22,0,5612.4
2007,10,21,23,0,5232.5
2007,10,21,24,0,4854.8
2007,10,22,1,0,4599.4
2007,10,22,2,0,4438.3
2007,10,22,3,0,4370.3
2007,10,22,4,0,4401.4
2007,10,22,5,0,4723.5
2007,10,22,6,0,5410.7
2007,10,22,7,0,6040.8
2007,10,22,8,0,6480.7
2007,10,22,9,0,6858.4
2007,10,22,10,0,7066.5
2007,10,22,11,0,7214.4
2007,10,22,12,0,7283.1
2007,10,22,13,0,7358.1
2007,10,22,14,0,7408
2007,10,22,15,0,7435.6
2007,10,22,16,0,7486.9
2007,10,22,17,0,7428.1
2007,10,22,18,0,7353.8
2007,10,22,19,0,7233.1
2007,10,22,20,0,6925.3
2007,10,22,21,0,6574.3
2007,10,22,22,0,6136.8
2007,10,22,23,0,5611.8
2007,10,22,24,0,5128.5
2007,10,23,1,0,4851.2
2007,10,23,2,0,4676.7
2007,10,23,3,0,4614
2007,10,23,4,0,4627.5
2007,10,23,5,0,4923.8
2007,10,23,6,0,5669.4
2007,10,23,7,0,6359.5
2007,10,23,8,0,6840.8
2007,10,23,9,0,7240.9
2007,10,23,10,0,7476.7
2007,10,23,11,0,7629.5
2007,10,23,12,0,7654.5
2007,10,23,13,0,7765.9
2007,10,23,14,0,7774.9
2007,10,23,15,0,7778.3
2007,10,23,16,0,7779
2007,10,23,17,0,7722.6
2007,10,23,18,0,7686
2007,10,23,19,0,7533
2007,10,23,20,0,7283.4
2007,10,23,21,0,6977.4
2007,10,23,22,0,6539.4
2007,10,23,23,0,6044.3
2007,10,23,24,0,5492.8
2007,10,24,1,0,5146.8
2007,10,24,2,0,4963.4
2007,10,24,3,0,4880.3
2007,10,24,4,0,4882.2
2007,10,24,5,0,5152.2
2007,10,24,6,0,5858.7
2007,10,24,7,0,6566.4
2007,10,24,8,0,6962.6
2007,10,24,9,0,7206.7
2007,10,24,10,0,7299.5
2007,10,24,11,0,7328
2007,10,24,12,0,7294.1
2007,10,24,13,0,7248.8
2007,10,24,14,0,7177.9
2007,10,24,15,0,7125.7
2007,10,24,16,0,7128.3
2007,10,24,17,0,7144.2
2007,10,24,18,0,7084.4
2007,10,24,19,0,6847.9
2007,10,24,20,0,6560.4
2007,10,24,21,0,6231
2007,10,24,22,0,5817.1
2007,10,24,23,0,5272.6
2007,10,24,24,0,4781.4
2007,10,25,1,0,4526.1
2007,10,25,2,0,4374.3
2007,10,25,3,0,4295.5
2007,10,25,4,0,4292.2
2007,10,25,5,0,4539.4
2007,10,25,6,0,5164.9
2007,10,25,7,0,5832.9
2007,10,25,8,0,6202.5
2007,10,25,9,0,6481.1
2007,10,25,10,0,6631
2007,10,25,11,0,6680.3
2007,10,25,12,0,6667.7
2007,10,25,13,0,6668.8
2007,10,25,14,0,6679.6
2007,10,25,15,0,6675.9
2007,10,25,16,0,6696.5
2007,10,25,17,0,6705.3
2007,10,25,18,0,6709.6
2007,10,25,19,0,6557.7
2007,10,25,20,0,6319.1
2007,10,25,21,0,6034.9
2007,10,25,22,0,5655
2007,10,25,23,0,5173.7
2007,10,25,24,0,4724.3
2007,10,26,1,0,4451.3
2007,10,26,2,0,4280.4
2007,10,26,3,0,4195.5
2007,10,26,4,0,4203.3
2007,10,26,5,0,4467.1
2007,10,26,6,0,5073.9
2007,10,26,7,0,5704.7
2007,10,26,8,0,6117.8
2007,10,26,9,0,6425.5
2007,10,26,10,0,6569.8
2007,10,26,11,0,6639.3
2007,10,26,12,0,6658.7
2007,10,26,13,0,6671.5
2007,10,26,14,0,6675.2
2007,10,26,15,0,6687.6
2007,10,26,16,0,6733.9
2007,10,26,17,0,6766.1
2007,10,26,18,0,6699.4
2007,10,26,19,0,6503.3
2007,10,26,20,0,6252.6
2007,10,26,21,0,5974.8
2007,10,26,22,0,5657.2
2007,10,26,23,0,5274.9
2007,10,26,24,0,4853.9
2007,10,27,1,0,4586.8
2007,10,27,2,0,4411.8
2007,10,27,3,0,4316.8
2007,10,27,4,0,4283.3
2007,10,27,5,0,4362.5
2007,10,27,6,0,4603.1
2007,10,27,7,0,4889
2007,10,27,8,0,5282.4
2007,10,27,9,0,5652.5
2007,10,27,10,0,5960.9
2007,10,27,11,0,6133.7
2007,10,27,12,0,6198.6
2007,10,27,13,0,6196.6
2007,10,27,14,0,6157.3
2007,10,27,15,0,6068.6
2007,10,27,16,0,5986
2007,10,27,17,0,5955.1
2007,10,27,18,0,6142.8
2007,10,27,19,0,6090.8
2007,10,27,20,0,5884.7
2007,10,27,21,0,5680.3
2007,10,27,22,0,5617.3
2007,10,27,23,0,5133.6
2007,10,27,24,0,4808
2007,10,28,1,0,4520.2
2007,10,28,2,0,4321.8
2007,10,28,3,0,4202.6
2007,10,28,4,0,4131.2
2007,10,28,5,0,4143.4
2007,10,28,6,0,4256.8
2007,10,28,7,0,4376.4
2007,10,28,8,0,4598.5
2007,10,28,9,0,4886.6
2007,10,28,10,0,5126.7
2007,10,28,11,0,5256.1
2007,10,28,12,0,5326.8
2007,10,28,13,0,5356.5
2007,10,28,14,0,5339.3
2007,10,28,15,0,5316.5
2007,10,28,16,0,5344.7
2007,10,28,17,0,5449.8
2007,10,28,18,0,5749
2007,10,28,19,0,5808.1
2007,10,28,20,0,5728.2
2007,10,28,21,0,5555.7
2007,10,28,22,0,5315
2007,10,28,23,0,4934
2007,10,28,24,0,4569.9
2007,10,29,1,0,4332.1
2007,10,29,2,0,4182.2
2007,10,29,3,0,4122.7
2007,10,29,4,0,4161.4
2007,10,29,5,0,4414.7
2007,10,29,6,0,5033.3
2007,10,29,7,0,5670.4
2007,10,29,8,0,6025.5
2007,10,29,9,0,6329.5
2007,10,29,10,0,6465.5
2007,10,29,11,0,6502.4
2007,10,29,12,0,6527
2007,10,29,13,0,6504.4
2007,10,29,14,0,6498.5
2007,10,29,15,0,6494.4
2007,10,29,16,0,6552.4
2007,10,29,17,0,6565.1
2007,10,29,18,0,6663
2007,10,29,19,0,6566.8
2007,10,29,20,0,6356.7
2007,10,29,21,0,6064.2
2007,10,29,22,0,5676
2007,10,29,23,0,5195.8
2007,10,29,24,0,4707.1
2007,10,30,1,0,4438.9
2007,10,30,2,0,4290.5
2007,10,30,3,0,4223.3
2007,10,30,4,0,4242.8
2007,10,30,5,0,4483.7
2007,10,30,6,0,4820.8
2007,10,30,7,0,5372.4
2007,10,30,8,0,6081.9
2007,10,30,9,0,6356.8
2007,10,30,10,0,6459.1
2007,10,30,11,0,6509.5
2007,10,30,12,0,6524.4
2007,10,30,13,0,6546.7
2007,10,30,14,0,6552.7
2007,10,30,15,0,6555.7
2007,10,30,16,0,6597
2007,10,30,17,0,6626.3
2007,10,30,18,0,6718.2
2007,10,30,19,0,6575.8
2007,10,30,20,0,6351.9
2007,10,30,21,0,6074
2007,10,30,22,0,5677
2007,10,30,23,0,5175.3
2007,10,30,24,0,4719.2
2007,10,31,1,0,4443.3
2007,10,31,2,0,4278.7
2007,10,31,3,0,4222.6
2007,10,31,4,0,4238.4
2007,10,31,5,0,4477.1
2007,10,31,6,0,5133.6
2007,10,31,7,0,5751.9
2007,10,31,8,0,6112.3
2007,10,31,9,0,6381.7
2007,10,31,10,0,6500.4
2007,10,31,11,0,6537.1
2007,10,31,12,0,6555.5
2007,10,31,13,0,6571.8
2007,10,31,14,0,6581.8
2007,10,31,15,0,6582
2007,10,31,16,0,6590.4
2007,10,31,17,0,6579.3
2007,10,31,18,0,6614.1
2007,10,31,19,0,6446.8
2007,10,31,20,0,6225.4
2007,10,31,21,0,5962.9
2007,10,31,22,0,5591.4
2007,10,31,23,0,5127.7
2007,10,31,24,0,4710.5
2007,11,1,1,0,4458.9
2007,11,1,2,0,4303.6
2007,11,1,3,0,4249.9
2007,11,1,4,0,4260.2
2007,11,1,5,0,4509.2
2007,11,1,6,0,5131.1
2007,11,1,7,0,5729.2
2007,11,1,8,0,6141.4
2007,11,1,9,0,6465.3
2007,11,1,10,0,6584.1
2007,11,1,11,0,6635.2
2007,11,1,12,0,6655.7
2007,11,1,13,0,6665.4
2007,11,1,14,0,6674.3
2007,11,1,15,0,6695
2007,11,1,16,0,6711.4
2007,11,1,17,0,6786.9
2007,11,1,18,0,6762.4
2007,11,1,19,0,6570.7
2007,11,1,20,0,6291.9
2007,11,1,21,0,6009.3
2007,11,1,22,0,5625.3
2007,11,1,23,0,5144.2
2007,11,1,24,0,4689.9
2007,11,2,1,0,4440
2007,11,2,2,0,4291.7
2007,11,2,3,0,4206.6
2007,11,2,4,0,4222
2007,11,2,5,0,4479.1
2007,11,2,6,0,5087.3
2007,11,2,7,0,5725.2
2007,11,2,8,0,6089.4
2007,11,2,9,0,6354.9
2007,11,2,10,0,6492.9
2007,11,2,11,0,6531
2007,11,2,12,0,6531
2007,11,2,13,0,6498.3
2007,11,2,14,0,6470.3
2007,11,2,15,0,6451.4
2007,11,2,16,0,6480
2007,11,2,17,0,6530.8
2007,11,2,18,0,6568.6
2007,11,2,19,0,6404.3
2007,11,2,20,0,6190.5
2007,11,2,21,0,5935.6
2007,11,2,22,0,5612.3
2007,11,2,23,0,5198.9
2007,11,2,24,0,4792.3
2007,11,3,1,0,4523.1
2007,11,3,2,0,4351.1
2007,11,3,3,0,4255.5
2007,11,3,4,0,4216.4
2007,11,3,5,0,4277
2007,11,3,6,0,4490.6
2007,11,3,7,0,4745.5
2007,11,3,8,0,5058.3
2007,11,3,9,0,5383.4
2007,11,3,10,0,5590.4
2007,11,3,11,0,5711.2
2007,11,3,12,0,5729.7
2007,11,3,13,0,5722.8
2007,11,3,14,0,5695.7
2007,11,3,15,0,5659.4
2007,11,3,16,0,5654.7
2007,11,3,17,0,5697.2
2007,11,3,18,0,5912.4
2007,11,3,19,0,5902.9
2007,11,3,20,0,5762.6
2007,11,3,21,0,5604.5
2007,11,3,22,0,5390.8
2007,11,3,23,0,5095.4
2007,11,3,24,0,4793
2007,11,4,1,0,4567.25
2007,11,4,2,0,4341.5
2007,11,4,3,0,4228.6
2007,11,4,4,0,4167.4
2007,11,4,5,0,4150.4
2007,11,4,6,0,4234.5
2007,11,4,7,0,4317
2007,11,4,8,0,4503.5
2007,11,4,9,0,4799.4
2007,11,4,10,0,5039.9
2007,11,4,11,0,5205.5
2007,11,4,12,0,5300.3
2007,11,4,13,0,5355.1
2007,11,4,14,0,5354
2007,11,4,15,0,5376.1
2007,11,4,16,0,5403.7
2007,11,4,17,0,5558
2007,11,4,18,0,5896.2
2007,11,4,19,0,5919.5
2007,11,4,20,0,5844.3
2007,11,4,21,0,5716.6
2007,11,4,22,0,5508.6
2007,11,4,23,0,5196.5
2007,11,4,24,0,4807
2007,11,5,1,0,4487.9
2007,11,5,2,0,4288.1
2007,11,5,3,0,4185.6
2007,11,5,4,0,4155.5
2007,11,5,5,0,4206.9
2007,11,5,6,0,4538
2007,11,5,7,0,5123.2
2007,11,5,8,0,5703.1
2007,11,5,9,0,6097.3
2007,11,5,10,0,6370.1
2007,11,5,11,0,6469.8
2007,11,5,12,0,6508.8
2007,11,5,13,0,6501.2
2007,11,5,14,0,6491.7
2007,11,5,15,0,6486.5
2007,11,5,16,0,6493.3
2007,11,5,17,0,6641.4
2007,11,5,18,0,6912.7
2007,11,5,19,0,6737.7
2007,11,5,20,0,6536
2007,11,5,21,0,6279.8
2007,11,5,22,0,5989.1
2007,11,5,23,0,5593.4
2007,11,5,24,0,5072.9
2007,11,6,1,0,4633.6
2007,11,6,2,0,4397
2007,11,6,3,0,4256
2007,11,6,4,0,4202.4
2007,11,6,5,0,4229.6
2007,11,6,6,0,4530.7
2007,11,6,7,0,5072.9
2007,11,6,8,0,5655.9
2007,11,6,9,0,6144.6
2007,11,6,10,0,6463.1
2007,11,6,11,0,6576.3
2007,11,6,12,0,6623
2007,11,6,13,0,6579.6
2007,11,6,14,0,6546.5
2007,11,6,15,0,6527.3
2007,11,6,16,0,6542.4
2007,11,6,17,0,6660.9
2007,11,6,18,0,6910.9
2007,11,6,19,0,6758.1
2007,11,6,20,0,6541.1
2007,11,6,21,0,6284.7
2007,11,6,22,0,5985.5
2007,11,6,23,0,5603.7
2007,11,6,24,0,5095.2
2007,11,7,1,0,4677.4
2007,11,7,2,0,4443.6
2007,11,7,3,0,4293.2
2007,11,7,4,0,4237.9
2007,11,7,5,0,4278.4
2007,11,7,6,0,4593.3
2007,11,7,7,0,5172.4
2007,11,7,8,0,5745.9
2007,11,7,9,0,6146.7
2007,11,7,10,0,6385.9
2007,11,7,11,0,6478.4
2007,11,7,12,0,6540
2007,11,7,13,0,6549.2
2007,11,7,14,0,6535.5
2007,11,7,15,0,6545.6
2007,11,7,16,0,6568.7
2007,11,7,17,0,6737.3
2007,11,7,18,0,7015.8
2007,11,7,19,0,6830.2
2007,11,7,20,0,6617.5
2007,11,7,21,0,6374.4
2007,11,7,22,0,6061.8
2007,11,7,23,0,5667.8
2007,11,7,24,0,5190.8
2007,11,8,1,0,4760
2007,11,8,2,0,4515.2
2007,11,8,3,0,4380.1
2007,11,8,4,0,4339.6
2007,11,8,5,0,4382.1
2007,11,8,6,0,4683.1
2007,11,8,7,0,5247.4
2007,11,8,8,0,5824.9
2007,11,8,9,0,6196.3
2007,11,8,10,0,6463.1
2007,11,8,11,0,6567
2007,11,8,12,0,6608.7
2007,11,8,13,0,6575.9
2007,11,8,14,0,6603.9
2007,11,8,15,0,6572.6
2007,11,8,16,0,6614.9
2007,11,8,17,0,6817.4
2007,11,8,18,0,7061.4
2007,11,8,19,0,6855.8
2007,11,8,20,0,6642.6
2007,11,8,21,0,6381.7
2007,11,8,22,0,6079
2007,11,8,23,0,5692.4
2007,11,8,24,0,5216.7
2007,11,9,1,0,4802.7
2007,11,9,2,0,4545.5
2007,11,9,3,0,4408.9
2007,11,9,4,0,4339.7
2007,11,9,5,0,4378.3
2007,11,9,6,0,4679.1
2007,11,9,7,0,5262.3
2007,11,9,8,0,5838.4
2007,11,9,9,0,6215.3
2007,11,9,10,0,6493.9
2007,11,9,11,0,6643.5
2007,11,9,12,0,6710.6
2007,11,9,13,0,6731.2
2007,11,9,14,0,6702.2
2007,11,9,15,0,6703.1
2007,11,9,16,0,6722.1
2007,11,9,17,0,6859.5
2007,11,9,18,0,6984.1
2007,11,9,19,0,6745.2
2007,11,9,20,0,6472.2
2007,11,9,21,0,6234.1
2007,11,9,22,0,5975.3
2007,11,9,23,0,5630.7
2007,11,9,24,0,5242.1
2007,11,10,1,0,4868
2007,11,10,2,0,4604
2007,11,10,3,0,4449.4
2007,11,10,4,0,4369.3
2007,11,10,5,0,4350.6
2007,11,10,6,0,4424.4
2007,11,10,7,0,4613.4
2007,11,10,8,0,4832.9
2007,11,10,9,0,5118.6
2007,11,10,10,0,5424.9
2007,11,10,11,0,5591.6
2007,11,10,12,0,5682.9
2007,11,10,13,0,5707.1
2007,11,10,14,0,5678.3
2007,11,10,15,0,5638.1
2007,11,10,16,0,5623
2007,11,10,17,0,5732.4
2007,11,10,18,0,6007
2007,11,10,19,0,6025.1
2007,11,10,20,0,5907.8
2007,11,10,21,0,5744.6
2007,11,10,22,0,5589.6
2007,11,10,23,0,5391.7
2007,11,10,24,0,5107.6
2007,11,11,1,0,4813.6
2007,11,11,2,0,4580.3
2007,11,11,3,0,4418.3
2007,11,11,4,0,4330.9
2007,11,11,5,0,4304.8
2007,11,11,6,0,4358.6
2007,11,11,7,0,4405.9
2007,11,11,8,0,4530.3
2007,11,11,9,0,4789.7
2007,11,11,10,0,5053.5
2007,11,11,11,0,5259.5
2007,11,11,12,0,5396.4
2007,11,11,13,0,5453.9
2007,11,11,14,0,5455.3
2007,11,11,15,0,5439.9
2007,11,11,16,0,5457
2007,11,11,17,0,5633.2
2007,11,11,18,0,5980.4
2007,11,11,19,0,5984.3
2007,11,11,20,0,5922.1
2007,11,11,21,0,5795.9
2007,11,11,22,0,5636.9
2007,11,11,23,0,5399.8
2007,11,11,24,0,5063.5
2007,11,12,1,0,4727.2
2007,11,12,2,0,4504.8
2007,11,12,3,0,4371.6
2007,11,12,4,0,4315.8
2007,11,12,5,0,4343.5
2007,11,12,6,0,4582.9
2007,11,12,7,0,5010.2
2007,11,12,8,0,5537.4
2007,11,12,9,0,6021.5
2007,11,12,10,0,6346.5
2007,11,12,11,0,6513.3
2007,11,12,12,0,6591.3
2007,11,12,13,0,6618.2
2007,11,12,14,0,6626.9
2007,11,12,15,0,6623.3
2007,11,12,16,0,6634.9
2007,11,12,17,0,6799.2
2007,11,12,18,0,7002.2
2007,11,12,19,0,6785.9
2007,11,12,20,0,6570.9
2007,11,12,21,0,6335.8
2007,11,12,22,0,6046.5
2007,11,12,23,0,5672.1
2007,11,12,24,0,5196.7
2007,11,13,1,0,4765.1
2007,11,13,2,0,4524.2
2007,11,13,3,0,4391.8
2007,11,13,4,0,4353.1
2007,11,13,5,0,4388.2
2007,11,13,6,0,4652.2
2007,11,13,7,0,5235.3
2007,11,13,8,0,5828.2
2007,11,13,9,0,6250.2
2007,11,13,10,0,6515
2007,11,13,11,0,6599.3
2007,11,13,12,0,6612.5
2007,11,13,13,0,6581.9
2007,11,13,14,0,6609.7
2007,11,13,15,0,6559
2007,11,13,16,0,6612.9
2007,11,13,17,0,6773.7
2007,11,13,18,0,7040.9
2007,11,13,19,0,6846.7
2007,11,13,20,0,6623.9
2007,11,13,21,0,6337
2007,11,13,22,0,6041.8
2007,11,13,23,0,5664.4
2007,11,13,24,0,5221.8
2007,11,14,1,0,4786.7
2007,11,14,2,0,4520.4
2007,11,14,3,0,4359.7
2007,11,14,4,0,4308.9
2007,11,14,5,0,4342.6
2007,11,14,6,0,4632.6
2007,11,14,7,0,5183.9
2007,11,14,8,0,5749.5
2007,11,14,9,0,6146.1
2007,11,14,10,0,6410
2007,11,14,11,0,6523.5
2007,11,14,12,0,6569
2007,11,14,13,0,6596.3
2007,11,14,14,0,6646.4
2007,11,14,15,0,6668.3
2007,11,14,16,0,6739.6
2007,11,14,17,0,6956.6
2007,11,14,18,0,7107.5
2007,11,14,19,0,6902.1
2007,11,14,20,0,6656.2
2007,11,14,21,0,6410.1
2007,11,14,22,0,6106.9
2007,11,14,23,0,5736.1
2007,11,14,24,0,5226.6
2007,11,15,1,0,4736
2007,11,15,2,0,4498.7
2007,11,15,3,0,4376.9
2007,11,15,4,0,4326.5
2007,11,15,5,0,4335.7
2007,11,15,6,0,4607.8
2007,11,15,7,0,5199.5
2007,11,15,8,0,5826.7
2007,11,15,9,0,6355.3
2007,11,15,10,0,6675.5
2007,11,15,11,0,6740.4
2007,11,15,12,0,6768.3
2007,11,15,13,0,6776
2007,11,15,14,0,6793
2007,11,15,15,0,6772.9
2007,11,15,16,0,6786.8
2007,11,15,17,0,6952.8
2007,11,15,18,0,7113.4
2007,11,15,19,0,6870.6
2007,11,15,20,0,6667.8
2007,11,15,21,0,6405.4
2007,11,15,22,0,6123.9
2007,11,15,23,0,5743.5
2007,11,15,24,0,5256.8
2007,11,16,1,0,4845
2007,11,16,2,0,4575.3
2007,11,16,3,0,4400.1
2007,11,16,4,0,4321.7
2007,11,16,5,0,4350.6
2007,11,16,6,0,4686.2
2007,11,16,7,0,5244.1
2007,11,16,8,0,5802.5
2007,11,16,9,0,6204.3
2007,11,16,10,0,6468.3
2007,11,16,11,0,6598.9
2007,11,16,12,0,6645.5
2007,11,16,13,0,6605.7
2007,11,16,14,0,6650.3
2007,11,16,15,0,6633.9
2007,11,16,16,0,6647.4
2007,11,16,17,0,6788.1
2007,11,16,18,0,6998.9
2007,11,16,19,0,6813.9
2007,11,16,20,0,6555.1
2007,11,16,21,0,6311.5
2007,11,16,22,0,6044.8
2007,11,16,23,0,5721.2
2007,11,16,24,0,5359
2007,11,17,1,0,4944.4
2007,11,17,2,0,4670.7
2007,11,17,3,0,4497.5
2007,11,17,4,0,4414.5
2007,11,17,5,0,4396.9
2007,11,17,6,0,4468.8
2007,11,17,7,0,4617.4
2007,11,17,8,0,4857.4
2007,11,17,9,0,5182.9
2007,11,17,10,0,5436.1
2007,11,17,11,0,5622.7
2007,11,17,12,0,5726.3
2007,11,17,13,0,5728.6
2007,11,17,14,0,5689
2007,11,17,15,0,5665.9
2007,11,17,16,0,5702.1
2007,11,17,17,0,5924.1
2007,11,17,18,0,6139
2007,11,17,19,0,6105.8
2007,11,17,20,0,5983.6
2007,11,17,21,0,5809.1
2007,11,17,22,0,5660.1
2007,11,17,23,0,5435
2007,11,17,24,0,5143.2
2007,11,18,1,0,4847.7
2007,11,18,2,0,4591.4
2007,11,18,3,0,4420.9
2007,11,18,4,0,4313.7
2007,11,18,5,0,4279.7
2007,11,18,6,0,4339.3
2007,11,18,7,0,4448.2
2007,11,18,8,0,4551.3
2007,11,18,9,0,4849.3
2007,11,18,10,0,5133.4
2007,11,18,11,0,5374.3
2007,11,18,12,0,5528.4
2007,11,18,13,0,5609
2007,11,18,14,0,5643.8
2007,11,18,15,0,5652.4
2007,11,18,16,0,5700.9
2007,11,18,17,0,5889.5
2007,11,18,18,0,6158.8
2007,11,18,19,0,6141
2007,11,18,20,0,6065.3
2007,11,18,21,0,5949.4
2007,11,18,22,0,5760.5
2007,11,18,23,0,5496.5
2007,11,18,24,0,5098.6
2007,11,19,1,0,4747.6
2007,11,19,2,0,4530.8
2007,11,19,3,0,4397.4
2007,11,19,4,0,4349.7
2007,11,19,5,0,4403.2
2007,11,19,6,0,4713.6
2007,11,19,7,0,5313.2
2007,11,19,8,0,5908.6
2007,11,19,9,0,6318.8
2007,11,19,10,0,6591
2007,11,19,11,0,6742.2
2007,11,19,12,0,6798.1
2007,11,19,13,0,6800.4
2007,11,19,14,0,6795.3
2007,11,19,15,0,6768.7
2007,11,19,16,0,6811.7
2007,11,19,17,0,7006.9
2007,11,19,18,0,7170.1
2007,11,19,19,0,6949.7
2007,11,19,20,0,6740.6
2007,11,19,21,0,6512
2007,11,19,22,0,6212.4
2007,11,19,23,0,5836.7
2007,11,19,24,0,5353
